{'value': {'iter': 14, 'mutation_prob': 0.2382728234032922, 'food_benefit': 4, 'adj_risk': 4, 'kill_reward': 16}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 457.96942216704366}
{'value': {'iter': 3, 'mutation_prob': 0.5534357334309707, 'food_benefit': 10, 'adj_risk': 5, 'kill_reward': 9}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 2594.6845911626447}
{'value': {'iter': 3, 'mutation_prob': 0.5534357334309707, 'food_benefit': 10, 'adj_risk': 5, 'kill_reward': 9}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 2594.6845911626447}
{'value': {'iter': 3, 'mutation_prob': 0.5534357334309707, 'food_benefit': 10, 'adj_risk': 5, 'kill_reward': 9}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 2594.6845911626447}
{'value': {'iter': 3, 'mutation_prob': 0.5534357334309707, 'food_benefit': 10, 'adj_risk': 5, 'kill_reward': 9}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 2594.6845911626447}
{'value': {'iter': 3, 'mutation_prob': 0.5534357334309707, 'food_benefit': 10, 'adj_risk': 5, 'kill_reward': 9}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 2594.6845911626447}
{'value': {'iter': 3, 'mutation_prob': 0.5534357334309707, 'food_benefit': 10, 'adj_risk': 5, 'kill_reward': 9}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 2594.6845911626447}
{'value': {'iter': 3, 'mutation_prob': 0.5534357334309707, 'food_benefit': 10, 'adj_risk': 5, 'kill_reward': 9}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 3058.9345911626447}
{'value': {'iter': 3, 'mutation_prob': 0.5534357334309707, 'food_benefit': 10, 'adj_risk': 5, 'kill_reward': 9}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 3058.9345911626447}
{'value': {'iter': 3, 'mutation_prob': 0.5534357334309707, 'food_benefit': 10, 'adj_risk': 5, 'kill_reward': 9}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 3058.9345911626447}
{'value': {'iter': 3, 'mutation_prob': 0.5534357334309707, 'food_benefit': 10, 'adj_risk': 5, 'kill_reward': 9}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 3058.9345911626447}
{'value': {'iter': 3, 'mutation_prob': 0.5534357334309707, 'food_benefit': 10, 'adj_risk': 5, 'kill_reward': 9}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 3058.9345911626447}
{'value': {'iter': 3, 'mutation_prob': 0.5534357334309707, 'food_benefit': 10, 'adj_risk': 5, 'kill_reward': 9}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 3058.9345911626447}
{'value': {'iter': 3, 'mutation_prob': 0.5534357334309707, 'food_benefit': 10, 'adj_risk': 5, 'kill_reward': 9}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 3058.9345911626447}
{'value': {'iter': 3, 'mutation_prob': 0.5534357334309707, 'food_benefit': 10, 'adj_risk': 5, 'kill_reward': 9}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 3058.9345911626447}
{'value': {'iter': 3, 'mutation_prob': 0.5534357334309707, 'food_benefit': 10, 'adj_risk': 5, 'kill_reward': 9}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 3058.9345911626447}
{'value': {'iter': 3, 'mutation_prob': 0.5534357334309707, 'food_benefit': 10, 'adj_risk': 5, 'kill_reward': 9}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 3058.9345911626447}
{'value': {'iter': 3, 'mutation_prob': 0.5534357334309707, 'food_benefit': 10, 'adj_risk': 5, 'kill_reward': 9}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 3058.9345911626447}
{'value': {'iter': 1, 'mutation_prob': 0.5901252696407746, 'food_benefit': 10, 'adj_risk': 5, 'kill_reward': 11}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 3058.9345911626447}
{'value': {'iter': 1, 'mutation_prob': 0.5901252696407746, 'food_benefit': 10, 'adj_risk': 5, 'kill_reward': 11}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 3058.9345911626447}
{'value': {'iter': 1, 'mutation_prob': 0.5901252696407746, 'food_benefit': 10, 'adj_risk': 5, 'kill_reward': 11}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 3058.9345911626447}
{'value': {'iter': 1, 'mutation_prob': 0.5901252696407746, 'food_benefit': 10, 'adj_risk': 5, 'kill_reward': 11}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 3058.9345911626447}
{'value': {'iter': 1, 'mutation_prob': 0.5901252696407746, 'food_benefit': 10, 'adj_risk': 5, 'kill_reward': 11}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 3058.9345911626447}
{'value': {'iter': 1, 'mutation_prob': 0.5901252696407746, 'food_benefit': 10, 'adj_risk': 5, 'kill_reward': 11}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 3058.9345911626447}
{'value': {'iter': 1, 'mutation_prob': 0.5901252696407746, 'food_benefit': 10, 'adj_risk': 5, 'kill_reward': 11}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 3441.1345911626445}
{'value': {'iter': 1, 'mutation_prob': 0.5901252696407746, 'food_benefit': 10, 'adj_risk': 5, 'kill_reward': 11}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 3441.1345911626445}
{'value': {'iter': 1, 'mutation_prob': 0.5901252696407746, 'food_benefit': 10, 'adj_risk': 5, 'kill_reward': 11}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 3441.1345911626445}
{'value': {'iter': 1, 'mutation_prob': 0.5901252696407746, 'food_benefit': 10, 'adj_risk': 5, 'kill_reward': 11}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 3441.1345911626445}
{'value': {'iter': 1, 'mutation_prob': 0.5901252696407746, 'food_benefit': 10, 'adj_risk': 5, 'kill_reward': 11}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 3441.1345911626445}
{'value': {'iter': 1, 'mutation_prob': 0.5901252696407746, 'food_benefit': 10, 'adj_risk': 5, 'kill_reward': 11}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 3441.1345911626445}
{'value': {'iter': 1, 'mutation_prob': 0.5901252696407746, 'food_benefit': 10, 'adj_risk': 5, 'kill_reward': 11}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 3441.1345911626445}
{'value': {'iter': 1, 'mutation_prob': 0.5901252696407746, 'food_benefit': 10, 'adj_risk': 5, 'kill_reward': 11}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 3441.1345911626445}
{'value': {'iter': 1, 'mutation_prob': 0.5901252696407746, 'food_benefit': 10, 'adj_risk': 5, 'kill_reward': 11}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 3441.1345911626445}
{'value': {'iter': 1, 'mutation_prob': 0.5901252696407746, 'food_benefit': 10, 'adj_risk': 5, 'kill_reward': 11}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 3441.1345911626445}
{'value': {'iter': 1, 'mutation_prob': 0.5901252696407746, 'food_benefit': 10, 'adj_risk': 5, 'kill_reward': 11}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 3441.1345911626445}
{'value': {'iter': 1, 'mutation_prob': 0.5901252696407746, 'food_benefit': 10, 'adj_risk': 5, 'kill_reward': 11}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 3441.1345911626445}
{'value': {'iter': 1, 'mutation_prob': 0.5901252696407746, 'food_benefit': 10, 'adj_risk': 5, 'kill_reward': 11}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 3441.1345911626445}
{'value': {'iter': 1, 'mutation_prob': 0.5901252696407746, 'food_benefit': 10, 'adj_risk': 5, 'kill_reward': 11}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 3441.1345911626445}
{'value': {'iter': 1, 'mutation_prob': 0.5901252696407746, 'food_benefit': 10, 'adj_risk': 5, 'kill_reward': 11}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 3441.1345911626445}
{'value': {'iter': 1, 'mutation_prob': 0.5901252696407746, 'food_benefit': 10, 'adj_risk': 5, 'kill_reward': 11}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 3441.1345911626445}
{'value': {'iter': 1, 'mutation_prob': 0.5901252696407746, 'food_benefit': 10, 'adj_risk': 5, 'kill_reward': 11}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 3441.1345911626445}
{'value': {'iter': 1, 'mutation_prob': 0.5901252696407746, 'food_benefit': 10, 'adj_risk': 5, 'kill_reward': 11}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 3441.1345911626445}
{'value': {'iter': 1, 'mutation_prob': 0.5901252696407746, 'food_benefit': 10, 'adj_risk': 5, 'kill_reward': 11}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 3441.1345911626445}
{'value': {'iter': 2, 'mutation_prob': 0.5299269523071197, 'food_benefit': 9, 'adj_risk': 5, 'kill_reward': 13}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 3441.1345911626445}
{'value': {'iter': 2, 'mutation_prob': 0.5299269523071197, 'food_benefit': 9, 'adj_risk': 5, 'kill_reward': 13}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 3797.8845911626445}
{'value': {'iter': 2, 'mutation_prob': 0.5299269523071197, 'food_benefit': 9, 'adj_risk': 5, 'kill_reward': 13}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 3797.8845911626445}
{'value': {'iter': 2, 'mutation_prob': 0.5299269523071197, 'food_benefit': 9, 'adj_risk': 5, 'kill_reward': 13}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 3797.8845911626445}
{'value': {'iter': 2, 'mutation_prob': 0.5299269523071197, 'food_benefit': 9, 'adj_risk': 5, 'kill_reward': 13}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 3797.8845911626445}
{'value': {'iter': 2, 'mutation_prob': 0.5299269523071197, 'food_benefit': 9, 'adj_risk': 5, 'kill_reward': 13}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 3797.8845911626445}
{'value': {'iter': 2, 'mutation_prob': 0.5299269523071197, 'food_benefit': 9, 'adj_risk': 5, 'kill_reward': 13}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 3797.8845911626445}
{'value': {'iter': 2, 'mutation_prob': 0.5299269523071197, 'food_benefit': 9, 'adj_risk': 5, 'kill_reward': 13}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 3797.8845911626445}
{'value': {'iter': 2, 'mutation_prob': 0.5299269523071197, 'food_benefit': 9, 'adj_risk': 5, 'kill_reward': 13}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 3797.8845911626445}
{'value': {'iter': 2, 'mutation_prob': 0.5299269523071197, 'food_benefit': 9, 'adj_risk': 5, 'kill_reward': 13}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 3797.8845911626445}
{'value': {'iter': 2, 'mutation_prob': 0.5299269523071197, 'food_benefit': 9, 'adj_risk': 5, 'kill_reward': 13}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 3797.8845911626445}
{'value': {'iter': 2, 'mutation_prob': 0.5299269523071197, 'food_benefit': 9, 'adj_risk': 5, 'kill_reward': 13}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 3797.8845911626445}
{'value': {'iter': 2, 'mutation_prob': 0.5299269523071197, 'food_benefit': 9, 'adj_risk': 5, 'kill_reward': 13}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 3797.8845911626445}
{'value': {'iter': 2, 'mutation_prob': 0.5299269523071197, 'food_benefit': 9, 'adj_risk': 5, 'kill_reward': 13}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 3797.8845911626445}
{'value': {'iter': 2, 'mutation_prob': 0.5299269523071197, 'food_benefit': 9, 'adj_risk': 5, 'kill_reward': 13}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 3797.8845911626445}
{'value': {'iter': 2, 'mutation_prob': 0.5299269523071197, 'food_benefit': 9, 'adj_risk': 5, 'kill_reward': 13}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 3797.8845911626445}
{'value': {'iter': 2, 'mutation_prob': 0.5299269523071197, 'food_benefit': 9, 'adj_risk': 5, 'kill_reward': 13}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 3797.8845911626445}
{'value': {'iter': 2, 'mutation_prob': 0.5299269523071197, 'food_benefit': 9, 'adj_risk': 5, 'kill_reward': 13}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 3797.8845911626445}
{'value': {'iter': 2, 'mutation_prob': 0.5299269523071197, 'food_benefit': 9, 'adj_risk': 5, 'kill_reward': 13}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 3797.8845911626445}
{'value': {'iter': 2, 'mutation_prob': 0.5299269523071197, 'food_benefit': 9, 'adj_risk': 5, 'kill_reward': 13}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 3797.8845911626445}
{'value': {'iter': 2, 'mutation_prob': 0.5299269523071197, 'food_benefit': 9, 'adj_risk': 5, 'kill_reward': 13}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 3797.8845911626445}
{'value': {'iter': 2, 'mutation_prob': 0.5299269523071197, 'food_benefit': 9, 'adj_risk': 5, 'kill_reward': 13}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 4159.284591162645}
{'value': {'iter': 2, 'mutation_prob': 0.5299269523071197, 'food_benefit': 9, 'adj_risk': 5, 'kill_reward': 13}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 4159.284591162645}
{'value': {'iter': 2, 'mutation_prob': 0.5299269523071197, 'food_benefit': 9, 'adj_risk': 5, 'kill_reward': 13}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 4159.284591162645}
{'value': {'iter': 2, 'mutation_prob': 0.5299269523071197, 'food_benefit': 9, 'adj_risk': 5, 'kill_reward': 13}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 4159.284591162645}
{'value': {'iter': 4, 'mutation_prob': 0.7759675333027385, 'food_benefit': 8, 'adj_risk': 7, 'kill_reward': 13}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 4159.284591162645}
{'value': {'iter': 4, 'mutation_prob': 0.7759675333027385, 'food_benefit': 8, 'adj_risk': 7, 'kill_reward': 13}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 4159.284591162645}
{'value': {'iter': 4, 'mutation_prob': 0.7759675333027385, 'food_benefit': 8, 'adj_risk': 7, 'kill_reward': 13}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 4159.284591162645}
{'value': {'iter': 4, 'mutation_prob': 0.7759675333027385, 'food_benefit': 8, 'adj_risk': 7, 'kill_reward': 13}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 4159.284591162645}
{'value': {'iter': 4, 'mutation_prob': 0.7759675333027385, 'food_benefit': 8, 'adj_risk': 7, 'kill_reward': 13}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 4159.284591162645}
{'value': {'iter': 4, 'mutation_prob': 0.7759675333027385, 'food_benefit': 8, 'adj_risk': 7, 'kill_reward': 13}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 4159.284591162645}
{'value': {'iter': 4, 'mutation_prob': 0.7759675333027385, 'food_benefit': 8, 'adj_risk': 7, 'kill_reward': 13}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 4159.284591162645}
{'value': {'iter': 4, 'mutation_prob': 0.7759675333027385, 'food_benefit': 8, 'adj_risk': 7, 'kill_reward': 13}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 4159.284591162645}
{'value': {'iter': 4, 'mutation_prob': 0.7759675333027385, 'food_benefit': 8, 'adj_risk': 7, 'kill_reward': 13}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 4159.284591162645}
{'value': {'iter': 4, 'mutation_prob': 0.7759675333027385, 'food_benefit': 8, 'adj_risk': 7, 'kill_reward': 13}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 4159.284591162645}
{'value': {'iter': 4, 'mutation_prob': 0.7759675333027385, 'food_benefit': 8, 'adj_risk': 7, 'kill_reward': 13}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 4159.284591162645}
{'value': {'iter': 4, 'mutation_prob': 0.7759675333027385, 'food_benefit': 8, 'adj_risk': 7, 'kill_reward': 13}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 4159.284591162645}
{'value': {'iter': 4, 'mutation_prob': 0.7759675333027385, 'food_benefit': 8, 'adj_risk': 7, 'kill_reward': 13}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 4159.284591162645}
{'value': {'iter': 4, 'mutation_prob': 0.7759675333027385, 'food_benefit': 8, 'adj_risk': 7, 'kill_reward': 13}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 4159.284591162645}
{'value': {'iter': 4, 'mutation_prob': 0.7759675333027385, 'food_benefit': 8, 'adj_risk': 7, 'kill_reward': 13}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 4159.284591162645}
{'value': {'iter': 4, 'mutation_prob': 0.7759675333027385, 'food_benefit': 8, 'adj_risk': 7, 'kill_reward': 13}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 4159.284591162645}
{'value': {'iter': 4, 'mutation_prob': 0.7759675333027385, 'food_benefit': 8, 'adj_risk': 7, 'kill_reward': 13}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 4589.334591162645}
{'value': {'iter': 4, 'mutation_prob': 0.7759675333027385, 'food_benefit': 8, 'adj_risk': 7, 'kill_reward': 13}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 4589.334591162645}
{'value': {'iter': 4, 'mutation_prob': 0.7759675333027385, 'food_benefit': 8, 'adj_risk': 7, 'kill_reward': 13}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 4589.334591162645}
